F_RING,YEAR,SEX,EXP.INC,EXP.NEST,GROUP,D2_MASS,D8_MASS,D12_MASS,D12_RTARS,Early.g,Late.g,Growth,D12_SMI,D12_SURV,BS_sc,incubation_temperature_sc,nestling_temperature_sc
DC54223,2022,M,Heated,Control,EXPCON,3.41,12.6,14.3,16.8,1.5316666666666665,0.42500000000000027,1.089,14.403093687459712,1,-0.6884622210654885,-0.15938174172943495,1.2834054874943466
DC54223,2022,M,Heated,Control,EXPCON,3.9,12.9,14.9,17.3,1.5,0.5,1.1,13.844707187340857,1,-0.6884622210654885,-0.15938174172943495,1.2834054874943466
DC54223,2022,M,Heated,Control,EXPCON,3.6,11.8,14,16.6,1.366666666666667,0.5499999999999998,1.04,14.573015473401552,1,-0.6884622210654885,-0.15938174172943495,1.2834054874943466
DC54223,2022,F,Heated,Control,EXPCON,3.82,11.9,13.1,16.9,1.3466666666666667,0.2999999999999998,0.9279999999999999,12.980874280766354,1,-0.6884622210654885,-0.15938174172943495,1.2834054874943466
DC54223,2022,F,Heated,Control,EXPCON,3.07,NA,NA,NA,NA,NA,NA,NA,0,-0.6884622210654885,-0.15938174172943495,1.2834054874943466
DC54224,2022,F,Heated,Control,EXPCON,2.4,9.7,10,15.3,1.2166666666666666,0.07500000000000018,0.76,13.025848636331073,1,0.1677520623159571,0.04367948810438374,1.4126627308076465
DC54224,2022,F,Heated,Control,EXPCON,3.4,11.3,11.5,16.3,1.3166666666666667,0.04999999999999982,0.8099999999999999,12.586299520032028,1,0.1677520623159571,0.04367948810438374,1.4126627308076465
DC54224,2022,F,Heated,Control,EXPCON,2.7,10,10.5,16.5,1.2166666666666666,0.125,0.78,11.112870597444706,1,0.1677520623159571,0.04367948810438374,1.4126627308076465
DC54224,2022,M,Heated,Control,EXPCON,2.7,9.7,NA,NA,1.1666666666666665,NA,NA,NA,0,0.1677520623159571,0.04367948810438374,1.4126627308076465
DC54221,2022,M,Control,Control,CONCON,3.4,13.1,13.7,17,1.6166666666666665,0.1499999999999999,1.0299999999999998,13.356969286425489,1,0.1677520623159571,-0.28385071712956145,1.3606788361001412
DC54221,2022,F,Control,Control,CONCON,2.3,11.8,13.7,17.2,1.5833333333333333,0.47499999999999964,1.14,12.934237588483246,1,0.1677520623159571,-0.28385071712956145,1.3606788361001412
DC54221,2022,F,Control,Control,CONCON,2.8,NA,NA,NA,NA,NA,NA,NA,0,0.1677520623159571,-0.28385071712956145,1.3606788361001412
DC54221,2022,F,Control,Control,CONCON,4.1,13.7,14.5,17.9,1.5999999999999999,0.20000000000000018,1.04,12.267360478986841,1,0.1677520623159571,-0.28385071712956145,1.3606788361001412
DC54221,2022,F,Control,Control,CONCON,4.5,13.1,14.2,17.9,1.4333333333333333,0.2749999999999999,0.97,12.013553020800908,1,0.1677520623159571,-0.28385071712956145,1.3606788361001412
DC54221,2022,F,Control,Control,CONCON,4.4,NA,NA,NA,NA,NA,NA,NA,0,0.1677520623159571,-0.28385071712956145,1.3606788361001412
DA78533,2022,F,Control,Heated,CONEXP,3.2,12.8,14.9,16.7,1.6000000000000003,0.5249999999999999,1.17,15.255815502930833,1,-0.6884622210654885,-0.6093231652711628,1.3852658148075776
DA78533,2022,F,Control,Heated,CONEXP,3.1,13.4,15.2,17.8,1.7166666666666668,0.44999999999999973,1.21,13.05920605543636,1,-0.6884622210654885,-0.6093231652711628,1.3852658148075776
DA78533,2022,M,Control,Heated,CONEXP,2.9,13.4,15.3,18.2,1.75,0.4750000000000001,1.24,12.365917672109465,1,-0.6884622210654885,-0.6093231652711628,1.3852658148075776
DA78533,2022,M,Control,Heated,CONEXP,3.2,12.7,14.8,17.5,1.5833333333333333,0.5250000000000004,1.1600000000000001,13.3239485223435,1,-0.6884622210654885,-0.6093231652711628,1.3852658148075776
DA78533,2022,F,Control,Heated,CONEXP,2.6,12.4,14.6,17.6,1.6333333333333335,0.5499999999999998,1.2,12.939564637975062,1,-0.6884622210654885,-0.6093231652711628,1.3852658148075776
DC54919,2022,F,Control,Control,CONCON,2,13.7,12.9,17,1.95,-0.19999999999999973,1.09,12.577000276999184,1,-2.40089078782838,0.026571908265935418,1.3276620363825047
DC54919,2022,F,Control,Control,CONCON,2.3,13.4,13.1,16.9,1.8500000000000003,-0.07500000000000018,1.08,12.980874280766354,1,-2.40089078782838,0.026571908265935418,1.3276620363825047
DC54919,2022,F,Control,Control,CONCON,1.3,12.5,13.2,16.4,1.8666666666666665,0.17499999999999982,1.19,14.20595128927062,1,-2.40089078782838,0.026571908265935418,1.3276620363825047
FA16A_2022,2022,M,Control,Heated,CONEXP,2.8,14,15.9,17.6,1.8666666666666665,0.4750000000000001,1.31,14.091717653685171,1,-1.5446765044469342,-0.6093231652711628,1.3852658148075776
FA16A_2022,2022,M,Control,Heated,CONEXP,2.1,13.2,15.3,17.6,1.8499999999999999,0.5250000000000004,1.32,13.55995472335743,1,-1.5446765044469342,-0.6093231652711628,1.3852658148075776
FA16A_2022,2022,F,Control,Heated,CONEXP,2.9,13.7,14.9,17.1,1.7999999999999998,0.30000000000000027,1.2,14.294522816143303,1,-1.5446765044469342,-0.6093231652711628,1.3852658148075776
FA16A_2022,2022,M,Control,Heated,CONEXP,3.4,14.7,15.7,17.4,1.883333333333333,0.25,1.23,14.358672805985117,1,-1.5446765044469342,-0.6093231652711628,1.3852658148075776
DC54920,2022,F,Heated,Control,EXPCON,1.9,11.9,15.3,17.8,1.6666666666666667,0.8500000000000001,1.34,13.145121884748441,1,-1.5446765044469342,-0.47742746502443323,1.3747285408279057
DC54920,2022,F,Heated,Control,EXPCON,2.1,13.5,16.2,17.8,1.9000000000000001,0.6749999999999998,1.41,13.918364348557173,1,-1.5446765044469342,-0.47742746502443323,1.3747285408279057
DC54920,2022,F,Heated,Control,EXPCON,2,12.8,15.6,18.1,1.8,0.6999999999999997,1.3599999999999999,12.800855634010283,1,-1.5446765044469342,-0.47742746502443323,1.3747285408279057
DC54920,2022,F,Heated,Control,EXPCON,2,11.9,15,16.2,1.6500000000000001,0.7749999999999999,1.3,16.697069714356317,1,-1.5446765044469342,-0.47742746502443323,1.3747285408279057
DC54913,2022,M,Heated,Control,EXPCON,3.9,8.9,NA,NA,0.8333333333333334,NA,NA,NA,0,-1.5446765044469342,0.25317614187219367,1.3276620363825047
DC54913,2022,F,Heated,Control,EXPCON,4,9.2,NA,NA,0.8666666666666666,NA,NA,NA,0,-1.5446765044469342,0.25317614187219367,1.3276620363825047
DC54913,2022,F,Heated,Control,EXPCON,4.7,9.7,NA,NA,0.8333333333333331,NA,NA,NA,0,-1.5446765044469342,0.25317614187219367,1.3276620363825047
DC54913,2022,F,Heated,Control,EXPCON,5.1,10.3,12,15.4,0.8666666666666668,0.4249999999999998,0.6900000000000001,15.353507946826358,1,-1.5446765044469342,0.25317614187219367,1.3276620363825047
DC54211,2022,F,Control,Control,CONCON,2.1,10.4,13.2,15.4,1.3833333333333335,0.6999999999999997,1.1099999999999999,16.888858741508994,1,-3.2571050712098253,0.25317614187219367,1.3276620363825047
DC54211,2022,M,Control,Control,CONCON,2.4,9.6,10.1,15.9,1.2,0.125,0.7699999999999999,11.835647248534418,1,-3.2571050712098253,0.25317614187219367,1.3276620363825047
DC54203,2022,F,Control,Control,CONCON,3.6,13.8,15.3,17.1,1.7000000000000002,0.375,1.1700000000000002,14.67826839510017,1,-0.6884622210654885,-0.5950519964411419,1.1148090764226881
DC54203,2022,M,Control,Control,CONCON,3.6,13.9,14.7,16.8,1.7166666666666668,0.19999999999999973,1.1099999999999999,14.805977426969074,1,-0.6884622210654885,-0.5950519964411419,1.1148090764226881
DC54203,2022,F,Control,Control,CONCON,3.6,13.9,15.5,17,1.7166666666666668,0.3999999999999999,1.19,15.111899557634677,1,-0.6884622210654885,-0.5950519964411419,1.1148090764226881
DC54203,2022,M,Control,Control,CONCON,3.9,14.9,14.4,17.4,1.8333333333333333,-0.125,1.05,13.169738115043677,1,-0.6884622210654885,-0.5950519964411419,1.1148090764226881
DC54203,2022,M,Control,Control,CONCON,2.9,12.9,14.2,17.2,1.6666666666666667,0.32499999999999973,1.13,13.40629005521621,1,-0.6884622210654885,-0.5950519964411419,1.1148090764226881
DC57100,2022,F,Control,Control,CONCON,3.2,13.7,15.6,17.7,1.75,0.4750000000000001,1.2399999999999998,13.612112728206531,1,-0.6884622210654885,-0.4657875103493238,1.322042161797243
DC57100,2022,M,Control,Control,CONCON,3.3,13.6,15.5,16.8,1.7166666666666668,0.4750000000000001,1.22,15.611744905987798,1,-0.6884622210654885,-0.4657875103493238,1.322042161797243
DC57100,2022,F,Control,Control,CONCON,2.9,12.4,NA,NA,1.5833333333333333,NA,NA,NA,0,-0.6884622210654885,-0.4657875103493238,1.322042161797243
DC57100,2022,F,Control,Control,CONCON,3.1,12.4,15.1,16.7,1.55,0.6749999999999998,1.2,15.460591549950037,1,-0.6884622210654885,-0.4657875103493238,1.322042161797243
DC57100,2022,M,Control,Control,CONCON,2.7,12.3,13.5,16.8,1.6000000000000003,0.2999999999999998,1.08,13.597326208440986,1,-0.6884622210654885,-0.4657875103493238,1.322042161797243
DC54914,2022,F,Heated,Heated,EXPEXP,3.5,14.2,13.8,15.2,1.7833333333333332,-0.09999999999999964,1.03,18.30272621769784,1,-2.40089078782838,-0.6093231652711628,1.3852658148075776
DC54914,2022,F,Heated,Heated,EXPEXP,2,11.5,14.2,15.6,1.5833333333333333,0.6749999999999998,1.22,17.535002040023386,1,-2.40089078782838,-0.6093231652711628,1.3852658148075776
DC54914,2022,M,Heated,Heated,EXPEXP,2.7,12.8,14,15,1.6833333333333336,0.2999999999999998,1.1300000000000001,19.25669814605237,1,-2.40089078782838,-0.6093231652711628,1.3852658148075776
DC53101,2022,F,Heated,Heated,EXPEXP,4.1,14.4,15.4,18,1.7166666666666668,0.25,1.1300000000000001,12.830720813345822,1,-3.2571050712098253,-0.5950519964411419,1.1148090764226881
DC53101,2022,F,Heated,Heated,EXPEXP,3.8,13.7,12.1,16.9,1.6499999999999997,-0.3999999999999999,0.8300000000000001,11.989967847120068,1,-3.2571050712098253,-0.5950519964411419,1.1148090764226881
DC55275,2022,M,Control,Heated,CONEXP,3.2,12.2,12.2,16.3,1.5,0,0.9,13.35242209951224,1,-1.5446765044469342,-0.341961232753115,1.3747285408279057
DC55275,2022,F,Control,Heated,CONEXP,1.2,10.5,11.2,17,1.55,0.17499999999999982,1,10.919566131968283,1,-1.5446765044469342,-0.341961232753115,1.3747285408279057
DC55275,2022,M,Control,Heated,CONEXP,1.2,12.3,12,16.5,1.8500000000000003,-0.07500000000000018,1.08,12.700423539936807,1,-1.5446765044469342,-0.341961232753115,1.3747285408279057
DC54220,2022,M,Heated,Heated,EXPEXP,2.1,12.8,15,16,1.7833333333333334,0.5499999999999998,1.29,17.277261101425378,1,-2.40089078782838,-0.6093231652711628,1.3852658148075776
DC54220,2022,M,Heated,Heated,EXPEXP,2.3,11.9,14.1,15.4,1.6000000000000003,0.5499999999999998,1.1800000000000002,18.04037183752097,1,-2.40089078782838,-0.6093231652711628,1.3852658148075776
DC54220,2022,F,Heated,Heated,EXPEXP,2.4,12.8,15.3,15.4,1.7333333333333334,0.625,1.29,19.575722632203608,1,-2.40089078782838,-0.6093231652711628,1.3852658148075776
FO75A_2022,2022,M,Control,Heated,CONEXP,3.26,11.4,14.6,17.9,1.3566666666666667,0.7999999999999998,1.134,12.35196296504882,1,-0.6884622210654885,-0.6568827367775312,0.9553449798166899
FO75A_2022,2022,M,Control,Heated,CONEXP,2.45,10.3,16.8,17.2,1.3083333333333333,1.625,1.435,15.86096288222763,1,-0.6884622210654885,-0.6568827367775312,0.9553449798166899
FO75A_2022,2022,M,Control,Heated,CONEXP,3.29,11.7,15.8,17.4,1.4016666666666666,1.0250000000000004,1.2510000000000001,14.450129320672923,1,-0.6884622210654885,-0.6568827367775312,0.9553449798166899
FO75A_2022,2022,M,Control,Heated,CONEXP,4.4,13,17.5,18.1,1.4333333333333333,1.125,1.31,14.359934204819227,1,-0.6884622210654885,-0.6568827367775312,0.9553449798166899
FO75A_2022,2022,M,Control,Heated,CONEXP,3.7,12.3,16.8,17.4,1.4333333333333336,1.125,1.31,15.364694467550956,1,-0.6884622210654885,-0.6568827367775312,0.9553449798166899
DC54927,2022,F,Heated,Heated,EXPEXP,2.9,10.5,NA,NA,1.2666666666666666,NA,NA,NA,0,0.1677520623159571,0.4682653876546429,NA
DC54927,2022,F,Heated,Heated,EXPEXP,2,NA,NA,NA,NA,NA,NA,NA,0,0.1677520623159571,0.4682653876546429,NA
DC54927,2022,M,Heated,Heated,EXPEXP,2.7,10.5,NA,NA,1.3,NA,NA,NA,0,0.1677520623159571,0.4682653876546429,NA
DC54927,2022,F,Heated,Heated,EXPEXP,3.1,9.6,NA,NA,1.0833333333333333,NA,NA,NA,0,0.1677520623159571,0.4682653876546429,NA
DC54927,2022,F,Heated,Heated,EXPEXP,2.7,9.3,NA,NA,1.1,NA,NA,NA,0,0.1677520623159571,0.4682653876546429,NA
DC54927,2022,M,Heated,Heated,EXPEXP,3,11.2,NA,NA,1.3666666666666665,NA,NA,NA,0,0.1677520623159571,0.4682653876546429,NA
DC54917,2022,F,Heated,Heated,EXPEXP,3.6,13.9,15.2,16.7,1.7166666666666668,0.32499999999999973,1.16,15.56297957345964,1,0.1677520623159571,-0.6093231652711628,1.3852658148075776
DC54917,2022,M,Heated,Heated,EXPEXP,4.4,14.4,15.7,17.2,1.6666666666666667,0.32499999999999973,1.13,14.822447455415107,1,0.1677520623159571,-0.6093231652711628,1.3852658148075776
DC54917,2022,F,Heated,Heated,EXPEXP,3,NA,NA,NA,NA,NA,NA,NA,0,0.1677520623159571,-0.6093231652711628,1.3852658148075776
DC54917,2022,M,Heated,Heated,EXPEXP,4.5,NA,NA,NA,NA,NA,NA,NA,0,0.1677520623159571,-0.6093231652711628,1.3852658148075776
DC54917,2022,F,Heated,Heated,EXPEXP,4,13.9,14.3,17.7,1.6500000000000001,0.10000000000000009,1.03,12.477770000855989,1,0.1677520623159571,-0.6093231652711628,1.3852658148075776
DC54917,2022,F,Heated,Heated,EXPEXP,4.4,15.3,16.7,17.2,1.8166666666666667,0.34999999999999964,1.23,15.766552388881037,1,0.1677520623159571,-0.6093231652711628,1.3852658148075776
DD81925,2022,M,Control,Control,CONCON,3.8,11.3,14.5,15.9,1.2500000000000002,0.7999999999999998,1.0699999999999998,16.991770802351393,1,-0.6884622210654885,-0.2825760348513677,1.3606788361001412
DD81925,2022,M,Control,Control,CONCON,1.2,NA,NA,NA,NA,NA,NA,NA,0,-0.6884622210654885,-0.2825760348513677,1.3606788361001412
DD81925,2022,F,Control,Control,CONCON,1.2,NA,NA,NA,NA,NA,NA,NA,0,-0.6884622210654885,-0.2825760348513677,1.3606788361001412
DD81925,2022,F,Control,Control,CONCON,1.2,13.1,14.6,15.8,1.9833333333333334,0.375,1.34,17.408354959394224,1,-0.6884622210654885,-0.2825760348513677,1.3606788361001412
DD81925,2022,M,Control,Control,CONCON,3.5,12.9,14.3,15.9,1.5666666666666667,0.3500000000000001,1.08,16.75740154990517,1,-0.6884622210654885,-0.2825760348513677,1.3606788361001412
DC54207,2022,F,Heated,Heated,EXPEXP,1.7,7.7,NA,NA,1,NA,NA,NA,0,1.0239663456974026,-0.15938174172943495,NA
DC54207,2022,F,Heated,Heated,EXPEXP,2.4,10.1,NA,NA,1.2833333333333332,NA,NA,NA,0,1.0239663456974026,-0.15938174172943495,NA
DC54207,2022,M,Heated,Heated,EXPEXP,2.4,9.3,NA,NA,1.1500000000000001,NA,NA,NA,0,1.0239663456974026,-0.15938174172943495,NA
DC54207,2022,M,Heated,Heated,EXPEXP,2.4,7.8,NA,NA,0.9,NA,NA,NA,0,1.0239663456974026,-0.15938174172943495,NA
DC54207,2022,M,Heated,Heated,EXPEXP,2.4,8.1,NA,NA,0.9499999999999998,NA,NA,NA,0,1.0239663456974026,-0.15938174172943495,NA
DC54207,2022,M,Heated,Heated,EXPEXP,2.4,NA,NA,NA,NA,NA,NA,NA,0,1.0239663456974026,-0.15938174172943495,NA
DC54924,2022,M,Control,Control,CONCON,3.9,13.3,12,NA,1.5666666666666667,-0.3250000000000002,0.8099999999999999,NA,1,1.0239663456974026,-0.28385071712956145,1.3606788361001412
DC54924,2022,F,Control,Control,CONCON,3.7,13.1,10.5,16.5,1.5666666666666664,-0.6499999999999999,0.6799999999999999,11.112870597444706,1,1.0239663456974026,-0.28385071712956145,1.3606788361001412
DC54924,2022,F,Control,Control,CONCON,4.1,13,8.9,16,1.4833333333333334,-1.025,0.4800000000000001,10.251174920179057,1,1.0239663456974026,-0.28385071712956145,1.3606788361001412
DC54924,2022,M,Control,Control,CONCON,3.8,13.7,11.6,16.8,1.6499999999999997,-0.5249999999999999,0.78,11.683628445771514,1,1.0239663456974026,-0.28385071712956145,1.3606788361001412
DC54924,2022,F,Control,Control,CONCON,3.2,11.8,12.6,16,1.4333333333333336,0.19999999999999973,0.9399999999999998,14.512899325197315,1,1.0239663456974026,-0.28385071712956145,1.3606788361001412
DC54924,2022,M,Control,Control,CONCON,3.7,13,9.9,15.8,1.55,-0.7749999999999999,0.62,11.804295486164577,1,1.0239663456974026,-0.28385071712956145,1.3606788361001412
DC54924,2022,F,Control,Control,CONCON,4.2,13.9,NA,NA,1.6166666666666665,NA,NA,NA,0,1.0239663456974026,-0.28385071712956145,1.3606788361001412
DD81922,2022,M,Control,Heated,CONEXP,3.4,9.7,9.3,14.2,1.0499999999999998,-0.09999999999999964,0.5900000000000001,14.872611842959722,1,-2.40089078782838,0.19677948306008433,1.4126627308076465
DD81922,2022,F,Control,Heated,CONEXP,4.2,10,10,15,0.9666666666666667,0,0.58,13.754784390037408,1,-2.40089078782838,0.19677948306008433,1.4126627308076465
DD81951,2022,F,Control,Heated,CONEXP,2.3,13.4,15.3,16.9,1.8500000000000003,0.4750000000000001,1.3,15.160868434788187,1,-2.40089078782838,-0.15938174172943495,1.2834054874943466
DD81951,2022,F,Control,Heated,CONEXP,2,12,14.7,15.6,1.6666666666666667,0.6749999999999998,1.27,18.152431689319986,1,-2.40089078782838,-0.15938174172943495,1.2834054874943466
DD81951,2022,F,Control,Heated,CONEXP,3.1,14.1,15.4,16.6,1.8333333333333333,0.3250000000000002,1.23,16.03031702074171,1,-2.40089078782838,-0.15938174172943495,1.2834054874943466
CV44014,2022,F,Control,Heated,CONEXP,3,11.6,13.7,16.6,1.4333333333333333,0.5249999999999999,1.0699999999999998,14.26073657040009,1,-2.40089078782838,0.25317614187219367,1.3276620363825047
CV44014,2022,F,Control,Heated,CONEXP,2.6,10.9,12.2,16.5,1.3833333333333335,0.32499999999999973,0.96,12.912097265602421,1,-2.40089078782838,0.25317614187219367,1.3276620363825047
CV44014,2022,M,Control,Heated,CONEXP,3.1,11.8,13.3,16.9,1.4500000000000002,0.375,1.02,13.179055567495613,1,-2.40089078782838,0.25317614187219367,1.3276620363825047
DC54923,2022,F,Control,Heated,CONEXP,3.3,11.7,12.5,16.4,1.3999999999999997,0.20000000000000018,0.9199999999999999,13.452605387566877,1,-0.6884622210654885,-0.2825760348513677,1.3606788361001412
DC54923,2022,M,Control,Heated,CONEXP,3.3,12.2,13.2,17.3,1.4833333333333332,0.25,0.9899999999999999,12.265109723013376,1,-0.6884622210654885,-0.2825760348513677,1.3606788361001412
DC54923,2022,F,Control,Heated,CONEXP,2,10.7,13.3,17.1,1.45,0.6500000000000004,1.1300000000000001,12.759540500315834,1,-0.6884622210654885,-0.2825760348513677,1.3606788361001412
DC54923,2022,M,Control,Heated,CONEXP,2.7,11.4,11.8,17.4,1.45,0.10000000000000009,0.9100000000000001,10.79186873316079,1,-0.6884622210654885,-0.2825760348513677,1.3606788361001412
DC54923,2022,F,Control,Heated,CONEXP,2.4,12,11.2,17.1,1.5999999999999999,-0.20000000000000018,0.8799999999999999,10.74487621079228,1,-0.6884622210654885,-0.2825760348513677,1.3606788361001412
DC53145,2022,F,Heated,Heated,EXPEXP,NA,NA,15.5,18,NA,NA,NA,12.914037182263652,1,-0.6884622210654885,0.0997286715267091,1.3276620363825047
DC53145,2022,M,Heated,Heated,EXPEXP,NA,NA,14.3,17.6,NA,NA,NA,12.673683172811192,1,-0.6884622210654885,0.0997286715267091,1.3276620363825047
DC53145,2022,F,Heated,Heated,EXPEXP,NA,NA,15.5,17,NA,NA,NA,15.111899557634677,1,-0.6884622210654885,0.0997286715267091,1.3276620363825047
DC53145,2022,F,Heated,Heated,EXPEXP,NA,NA,15.5,17.3,NA,NA,NA,14.402212174750556,1,-0.6884622210654885,0.0997286715267091,1.3276620363825047
DC53145,2022,F,Heated,Heated,EXPEXP,NA,NA,14.5,18,NA,NA,NA,12.08087349308535,1,-0.6884622210654885,0.0997286715267091,1.3276620363825047
DC54778,2023,F,Control,Control,CONCON,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1677520623159571,-0.42933945523431133,0.27955438514834885
DC54778,2023,M,Control,Control,CONCON,NA,9.6,15.1,16.5,NA,1.375,NA,15.981366287753817,1,0.1677520623159571,-0.42933945523431133,0.27955438514834885
DC54778,2023,M,Control,Control,CONCON,NA,12.1,15.2,16.8,NA,0.7749999999999999,NA,15.309582101355776,1,0.1677520623159571,-0.42933945523431133,0.27955438514834885
DC54778,2023,F,Control,Control,CONCON,NA,11.2,14.6,16.6,NA,0.8500000000000001,NA,15.197573279404475,1,0.1677520623159571,-0.42933945523431133,0.27955438514834885
DC54778,2023,M,Control,Control,CONCON,NA,10,14.1,16.7,NA,1.025,NA,14.436711314854008,1,0.1677520623159571,-0.42933945523431133,0.27955438514834885
DC54778,2023,M,Control,Control,CONCON,NA,12.6,15.2,16.9,NA,0.6499999999999999,NA,15.061777791423555,1,0.1677520623159571,-0.42933945523431133,0.27955438514834885
DD85019,2023,F,Control,Control,CONCON,3.5,13.3,14.5,16.3,1.6333333333333335,0.2999999999999998,1.1,15.869682003518646,1,-1.5446765044469342,-0.3471028091859531,1.1098916861605836
DD85019,2023,M,Control,Control,CONCON,3.5,14.3,16.1,17.3,1.8,0.4500000000000002,1.2600000000000002,14.959717162160256,1,-1.5446765044469342,-0.3471028091859531,1.1098916861605836
DD85019,2023,F,Control,Control,CONCON,3.4,13.8,15,16.8,1.7333333333333334,0.2999999999999998,1.16,15.108140231601096,1,-1.5446765044469342,-0.3471028091859531,1.1098916861605836
DC57156,2023,M,Control,Control,CONCON,3.7,13.9,15.4,16.8,1.7,0.375,1.17,15.51102397111046,1,0.1677520623159571,-0.5009216109749629,1.1098916861605836
DC57156,2023,F,Control,Control,CONCON,3.7,13.8,14.7,17,1.6833333333333336,0.22499999999999964,1.1,14.331930548208371,1,0.1677520623159571,-0.5009216109749629,1.1098916861605836
DC57156,2023,M,Control,Control,CONCON,3.6,14.1,14.8,16.2,1.75,0.17500000000000027,1.12,16.4744421181649,1,0.1677520623159571,-0.5009216109749629,1.1098916861605836
DC57156,2023,F,Control,Control,CONCON,3.5,14.2,14.9,17.5,1.7833333333333332,0.17500000000000027,1.1400000000000001,13.413975201548523,1,0.1677520623159571,-0.5009216109749629,1.1098916861605836
DC57156,2023,M,Control,Control,CONCON,3,13.1,14.9,16.6,1.6833333333333333,0.4500000000000002,1.19,15.509852182405938,1,0.1677520623159571,-0.5009216109749629,1.1098916861605836
DC57156,2023,F,Control,Control,CONCON,1.6,NA,NA,NA,NA,NA,NA,NA,0,0.1677520623159571,-0.5009216109749629,1.1098916861605836
DD85025,2023,F,Heated,Heated,EXPEXP,3.3,11.5,14.3,17,1.3666666666666665,0.7000000000000002,1.1,13.94194604349522,1,0.1677520623159571,-0.5009216109749629,1.1098916861605836
DD85025,2023,F,Heated,Heated,EXPEXP,3.8,12.6,15.4,16.2,1.4666666666666668,0.7000000000000002,1.1600000000000001,17.14232490673915,1,0.1677520623159571,-0.5009216109749629,1.1098916861605836
DD85025,2023,F,Heated,Heated,EXPEXP,3.5,10.9,14.1,16.6,1.2333333333333334,0.7999999999999998,1.06,14.677108441068706,1,0.1677520623159571,-0.5009216109749629,1.1098916861605836
DD85025,2023,F,Heated,Heated,EXPEXP,3.3,11.8,14.8,16.9,1.4166666666666667,0.75,1.15,14.665415217965043,1,0.1677520623159571,-0.5009216109749629,1.1098916861605836
DD85025,2023,M,Heated,Heated,EXPEXP,2.2,9.1,13.6,16.9,1.15,1.125,1.14,13.476327497589498,1,0.1677520623159571,-0.5009216109749629,1.1098916861605836
DD85025,2023,F,Heated,Heated,EXPEXP,3,10.8,13.5,16.6,1.3,0.6749999999999998,1.05,14.052550635065783,1,0.1677520623159571,-0.5009216109749629,1.1098916861605836
DC54928,2023,F,Heated,Control,EXPCON,2.5,11.5,13.6,16.6,1.5,0.5249999999999999,1.1099999999999999,14.156643602732936,1,-3.2571050712098253,-0.39980395712515954,1.1674954554533508
DC54928,2023,F,Heated,Control,EXPCON,3,14.7,15.6,16.3,1.95,0.2250000000000001,1.26,17.073588914130404,1,-3.2571050712098253,-0.39980395712515954,1.1674954554533508
DA78250,2023,F,Control,Heated,CONEXP,2.6,11.1,13,17,1.4166666666666667,0.4750000000000001,1.04,12.674496403177471,1,-0.6884622210654885,-0.461239192043524,0.9356753913713577
DA78250,2023,F,Control,Heated,CONEXP,3.6,12.5,13.4,16.7,1.4833333333333334,0.2250000000000001,0.9800000000000001,13.719995150286788,1,-0.6884622210654885,-0.461239192043524,0.9356753913713577
DA78250,2023,F,Control,Heated,CONEXP,3.3,13,13.8,17.1,1.6166666666666665,0.20000000000000018,1.05,13.239222474011918,1,-0.6884622210654885,-0.461239192043524,0.9356753913713577
DA78250,2023,M,Control,Heated,CONEXP,3.2,13.7,14.8,16.8,1.75,0.27500000000000036,1.1600000000000001,14.906698361846415,1,-0.6884622210654885,-0.461239192043524,0.9356753913713577
DA78250,2023,M,Control,Heated,CONEXP,3.3,12.8,14,16.8,1.5833333333333333,0.2999999999999998,1.0699999999999998,14.10093088282769,1,-0.6884622210654885,-0.461239192043524,0.9356753913713577
DD85028,2023,M,Heated,Heated,EXPEXP,1.3,9.5,13,16.7,1.3666666666666665,0.875,1.17,13.310443056248378,1,-0.6884622210654885,-0.4755433226576322,1.1674954554533508
DD85028,2023,F,Heated,Heated,EXPEXP,3.2,12.9,14.6,17.4,1.6166666666666665,0.4249999999999998,1.14,13.352651144419282,1,-0.6884622210654885,-0.4755433226576322,1.1674954554533508
DD85028,2023,F,Heated,Heated,EXPEXP,3.3,13.3,14.3,17.1,1.6666666666666667,0.25,1.1,13.718904447708002,1,-0.6884622210654885,-0.4755433226576322,1.1674954554533508
DD85028,2023,F,Heated,Heated,EXPEXP,3.3,12.8,14.3,17.1,1.5833333333333333,0.375,1.1,13.718904447708002,1,-0.6884622210654885,-0.4755433226576322,1.1674954554533508
DD85028,2023,M,Heated,Heated,EXPEXP,3.2,12.7,13.7,16.9,1.5833333333333333,0.25,1.05,13.575418140954126,1,-0.6884622210654885,-0.4755433226576322,1.1674954554533508
DD82920,2023,F,Heated,Heated,EXPEXP,1.7,9.8,12.6,16.5,1.3500000000000003,0.6999999999999997,1.09,13.335444716933647,1,1.0239663456974026,-0.3278218990624361,1.4808037740800823
DD82920,2023,F,Heated,Heated,EXPEXP,2,10.8,13.6,16.5,1.4666666666666668,0.6999999999999997,1.16,14.393813345261716,1,1.0239663456974026,-0.3278218990624361,1.4808037740800823
DD82920,2023,F,Heated,Heated,EXPEXP,1.5,8.1,12.2,15.8,1.0999999999999999,1.025,1.0699999999999998,14.54670756880887,1,1.0239663456974026,-0.3278218990624361,1.4808037740800823
DD82920,2023,M,Heated,Heated,EXPEXP,2.3,10.9,13.8,16.9,1.4333333333333336,0.7250000000000001,1.15,13.674508784318755,1,1.0239663456974026,-0.3278218990624361,1.4808037740800823
