response,response_label,model_name,selected_model,term,estimate,std_error,statistic,p_value
D2_MASS,Day-2 body mass,student_mean,FALSE,BS_sc,0.08551652759396114,0.041099481876515145,2.0807203324581702,0.03745951190365523
D2_MASS,Day-2 body mass,student_scale,FALSE,(Intercept),3.2315555401460587,0.0667401281943623,48.419978018847075,0
D2_MASS,Day-2 body mass,student_scale,FALSE,EXP.INCHeated,-0.0223787594653787,0.08304025432302913,-0.269492906155184,0.7875504004308841
D2_MASS,Day-2 body mass,student_scale,FALSE,incubation_temperature_sc,0.14359984230870596,0.04440223789719159,3.234067675624713,0.0012204053317149478
D2_MASS,Day-2 body mass,student_scale,FALSE,SEXM,-0.039855422339272646,0.038662787541898946,-1.0308470980288538,0.30261252791777515
D2_MASS,Day-2 body mass,student_scale,FALSE,BS_sc,0.08524326287290326,0.04108103211061233,2.075002951322702,0.03798626124407487
D8_MASS,Day-8 body mass,gaussian_mean,TRUE,(Intercept),12.535584657364707,0.2746372185521131,45.64415822244445,0
D8_MASS,Day-8 body mass,gaussian_mean,TRUE,EXP.INCHeated,-0.5060611801556281,0.24561793174734495,-2.0603592602358862,0.03936420855220942
D8_MASS,Day-8 body mass,gaussian_mean,TRUE,incubation_temperature_sc,-0.2727255811941576,0.23881407381696487,-1.141999618511527,0.2534541782537706
D8_MASS,Day-8 body mass,gaussian_mean,TRUE,EXP.NESTHeated,0.037843798568119764,0.2449381874683961,0.15450346456492284,0.877212779693268
D8_MASS,Day-8 body mass,gaussian_mean,TRUE,nestling_temperature_sc,-0.12247628371205,0.29144406961970026,-0.420239409475262,0.6743105678013079
D8_MASS,Day-8 body mass,gaussian_mean,TRUE,SEXM,0.07338395076692071,0.08663983641966816,0.8470001075655514,0.3969950614930336
D8_MASS,Day-8 body mass,gaussian_mean,TRUE,BS_sc,-0.04151829374926213,0.11925863857882787,-0.3481365731155757,0.7277376188786449
D8_MASS,Day-8 body mass,gaussian_scale,FALSE,(Intercept),12.522110630991948,0.2994909679487037,41.81131309821909,0
D8_MASS,Day-8 body mass,gaussian_scale,FALSE,EXP.INCHeated,-0.5016660507240147,0.24495257847880292,-2.0480129412780466,0.040558731365940466
